Record start time	t (s)	Thermistor (degC)	P_atmos (Pa)	Rel. Humidity (%)	Density (kg/m^3)	Dew point (degC)	Pressure alt. (m)	Density alt. (m)	Env. sensor temp. (degC)	w_x (dps)	w_y (dps)	w_z (dps)	a_x (g)	a_y (g)	a_z (g)	Inl. sensor temp. (degC)	Stale sample
15/03/2022 01:49:44	43.000000	21.8286	101229.2656	24.4561	1.1926	0.6339	7.9738	277.8665	29.3200	0.0365	-0.0256	-0.0401	0.0013	-0.0100	1.0028	28.1777	0
15/03/2022 01:49:44	44.000000	21.7859	101228.5781	24.4316	1.1928	0.5840	8.0310	276.3480	29.3200	0.0251	-0.0104	-0.0210	0.0018	-0.0106	1.0034	28.1602	0
15/03/2022 01:49:44	45.000000	21.7620	101228.2266	24.4316	1.1929	0.5638	8.0603	275.5098	29.3200	0.0289	-0.0409	-0.0477	0.0016	-0.0102	1.0028	28.1523	0
15/03/2022 01:49:44	46.000000	21.7784	101229.2656	24.4082	1.1929	0.5643	7.9738	275.9774	29.3200	0.0251	-0.0294	-0.0477	0.0015	-0.0100	1.0032	28.1367	0
15/03/2022 01:49:44	47.000000	21.7243	101228.8125	24.3965	1.1931	0.5120	8.0115	274.0327	29.3300	0.0441	-0.0256	-0.0324	0.0016	-0.0100	1.0034	28.1543	0
15/03/2022 01:49:44	48.000000	21.7369	101228.8125	24.4561	1.1930	0.5564	8.0115	274.5532	29.3300	0.0403	-0.0409	-0.0286	0.0016	-0.0101	1.0034	28.1914	0
15/03/2022 01:49:44	49.000000	21.7356	101228.9844	24.4443	1.1930	0.5487	7.9972	274.4779	29.3300	0.0289	-0.0409	-0.0324	0.0016	-0.0100	1.0035	28.2207	0
15/03/2022 01:49:44	50.000000	21.7671	101228.1250	24.4316	1.1929	0.5681	8.0688	275.7040	29.3300	-0.0131	-0.0218	-0.0324	0.0019	-0.0101	1.0032	28.1543	0
15/03/2022 01:49:44	51.000000	21.7658	101229.0469	24.4209	1.1929	0.5609	7.9920	275.5531	29.3300	0.0136	-0.0180	-0.0286	0.0014	-0.0099	1.0022	28.1289	0
15/03/2022 01:49:44	52.000000	21.7809	101228.9453	24.4209	1.1928	0.5737	8.0005	276.1149	29.3300	0.0212	-0.0142	-0.0401	0.0019	-0.0100	1.0025	28.1660	0
15/03/2022 01:49:44	53.000000	21.7683	101228.9453	24.3965	1.1929	0.5492	8.0005	275.6308	29.3300	0.0174	-0.0218	-0.0362	0.0016	-0.0101	1.0035	28.1855	0
15/03/2022 01:49:44	54.000000	21.7645	101228.0781	24.3848	1.1929	0.5394	8.0727	275.5688	29.3300	0.0136	-0.0104	-0.0286	0.0015	-0.0099	1.0028	28.1602	0
15/03/2022 01:49:44	55.000000	21.7985	101229.1172	24.4209	1.1928	0.5885	7.9861	276.7416	29.3300	0.0479	-0.0256	-0.0401	0.0012	-0.0101	1.0024	28.1406	0
15/03/2022 01:49:44	56.000000	21.8488	101229.2187	24.4082	1.1926	0.6238	7.9777	278.5593	29.3300	0.0212	-0.0294	-0.0286	0.0012	-0.0102	1.0033	28.1602	0
15/03/2022 01:49:44	57.000000	21.8764	101228.6953	24.4082	1.1924	0.6472	8.0213	279.6244	29.3300	0.0403	-0.0294	-0.0515	0.0014	-0.0102	1.0033	28.1895	0
15/03/2022 01:49:44	58.000000	21.8764	101228.1719	24.4082	1.1924	0.6472	8.0649	279.6779	29.3300	0.0441	-0.0256	-0.0286	0.0019	-0.0100	1.0035	28.1348	0
15/03/2022 01:49:44	59.000000	21.8978	101228.1719	24.4326	1.1923	0.6791	8.0649	280.4843	29.3300	0.0594	-0.0371	-0.0324	0.0017	-0.0098	1.0031	28.1367	0
15/03/2022 01:49:44	60.000000	21.8915	101228.7656	24.3975	1.1924	0.6538	8.0154	280.1577	29.3400	0.0403	-0.0294	-0.0362	0.0016	-0.0102	1.0024	28.1895	0
15/03/2022 01:49:44	61.000000	21.8827	101228.0703	24.4092	1.1924	0.6530	8.0734	279.9201	29.3400	0.0251	-0.0332	-0.0286	0.0017	-0.0102	1.0028	28.1719	0
15/03/2022 01:49:44	62.000000	21.8663	101227.2109	24.4092	1.1925	0.6392	8.1449	279.4087	29.3400	0.0212	-0.0371	-0.0248	0.0014	-0.0103	1.0022	28.1836	0
15/03/2022 01:49:44	63.000000	21.8600	101227.9687	24.3975	1.1925	0.6273	8.0818	279.0898	29.3400	0.0212	-0.0447	-0.0248	0.0014	-0.0107	1.0025	28.1523	0
15/03/2022 01:49:44	64.000000	21.8513	101228.8281	24.4209	1.1925	0.6331	8.0102	278.7039	29.3400	0.0174	-0.0294	-0.0248	0.0017	-0.0094	1.0033	28.1914	0
15/03/2022 01:49:44	65.000000	21.7746	101228.1406	24.3730	1.1929	0.5412	8.0675	275.9193	29.3400	0.0289	-0.0218	-0.0286	0.0016	-0.0098	1.0029	28.1816	0
15/03/2022 01:49:44	66.000000	21.7545	101227.7891	24.3848	1.1929	0.5309	8.0968	275.2307	29.3400	0.0289	-0.0523	-0.0210	0.0012	-0.0100	1.0037	28.1895	0
15/03/2022 01:49:44	67.000000	21.7557	101228.4844	24.3613	1.1929	0.5187	8.0389	275.1821	29.3400	0.0441	-0.0371	-0.0515	0.0016	-0.0101	1.0019	28.1895	0
15/03/2022 01:49:44	68.000000	21.6829	101228.7187	24.4092	1.1932	0.4842	8.0193	272.5383	29.3400	0.0136	-0.0180	-0.0286	0.0013	-0.0100	1.0024	28.2090	0
15/03/2022 01:49:44	69.000000	21.6590	101229.5859	24.3496	1.1934	0.4303	7.9471	271.5152	29.3400	0.0327	-0.0180	-0.0515	0.0016	-0.0099	1.0022	28.1816	0
15/03/2022 01:49:44	70.000000	21.6414	101229.9219	24.3613	1.1934	0.4221	7.9191	270.8479	29.3400	0.0365	-0.0371	-0.0324	0.0015	-0.0103	1.0035	28.1621	0
15/03/2022 01:49:44	71.000000	21.6502	101229.9219	24.3613	1.1934	0.4295	7.9191	271.1708	29.3400	0.0365	-0.0371	-0.0324	0.0018	-0.0095	1.0038	28.2246	0
15/03/2022 01:49:44	72.000000	21.6728	101229.2344	24.3848	1.1933	0.4619	7.9764	272.0922	29.3400	0.0136	-0.0218	-0.0172	0.0019	-0.0104	1.0034	28.1758	0
15/03/2022 01:49:44	73.000000	21.6779	101229.0625	24.3730	1.1933	0.4595	7.9907	272.2829	29.3400	0.0251	-0.0294	-0.0401	0.0019	-0.0095	1.0024	28.1914	0
15/03/2022 01:49:44	74.000000	21.7055	101229.7500	24.3975	1.1932	0.4967	7.9334	273.2485	29.3400	0.0174	-0.0218	-0.0553	0.0018	-0.0097	1.0027	28.1758	0
15/03/2022 01:49:44	75.000000	21.7570	101230.4453	24.4092	1.1930	0.5469	7.8755	275.0745	29.3400	0.0289	-0.0447	-0.0362	0.0016	-0.0102	1.0034	28.1602	0
15/03/2022 01:49:44	76.000000	21.7645	101230.3437	24.4092	1.1929	0.5532	7.8840	275.3617	29.3400	0.0251	-0.0218	-0.0324	0.0014	-0.0101	1.0034	28.1797	0
15/03/2022 01:49:44	77.000000	21.7595	101231.2031	24.3848	1.1930	0.5352	7.8124	275.0654	29.3400	0.0479	-0.0218	-0.0439	0.0014	-0.0099	1.0038	28.1562	0
15/03/2022 01:49:44	78.000000	21.8148	101231.0312	24.3730	1.1927	0.5752	7.8267	277.0951	29.3400	0.0327	-0.0256	-0.0477	0.0020	-0.0101	1.0018	28.1875	0
15/03/2022 01:49:44	79.000000	21.8123	101229.9219	24.3369	1.1927	0.5526	7.9191	277.0793	29.3400	0.0212	-0.0294	-0.0286	0.0015	-0.0101	1.0015	28.1465	0
15/03/2022 01:49:44	80.000000	21.8311	101230.4453	24.3496	1.1926	0.5757	7.8755	277.7288	29.3400	0.0327	-0.0294	-0.0210	0.0020	-0.0110	1.0025	28.1816	0
15/03/2022 01:49:44	81.000000	21.8550	101230.5156	24.3369	1.1926	0.5887	7.8696	278.5837	29.3400	0.0327	-0.0371	-0.0286	0.0011	-0.0099	1.0032	28.2090	0
15/03/2022 01:49:44	82.000000	21.8362	101230.6875	24.3613	1.1926	0.5866	7.8553	277.9006	29.3400	0.0060	-0.0485	-0.0324	0.0018	-0.0099	1.0030	28.2324	0
15/03/2022 01:49:44	83.000000	21.8249	101230.6172	24.3252	1.1927	0.5565	7.8612	277.4569	29.3400	0.0174	-0.0256	-0.0401	0.0013	-0.0107	1.0027	28.1523	0
15/03/2022 01:49:44	84.000000	21.8374	101229.7500	24.3730	1.1926	0.5943	7.9334	278.0541	29.3400	0.0289	-0.0371	-0.0553	0.0022	-0.0096	1.0025	28.2051	0
15/03/2022 01:49:44	85.000000	21.7871	101229.0000	24.3369	1.1928	0.5313	7.9959	276.2536	29.3400	0.0289	-0.0180	-0.0134	0.0018	-0.0101	1.0031	28.1973	0
15/03/2022 01:49:44	86.000000	21.7758	101229.5156	24.2891	1.1929	0.4946	7.9529	275.7392	29.3400	0.0365	-0.0104	-0.0401	0.0020	-0.0100	1.0028	28.1855	0
15/03/2022 01:49:44	87.000000	21.7231	101229.3437	24.3135	1.1931	0.4639	7.9673	273.8491	29.3400	0.0403	-0.0256	-0.0401	0.0012	-0.0102	1.0027	28.1504	0
15/03/2022 01:49:44	88.000000	21.7068	101228.3750	24.2773	1.1932	0.4296	8.0480	273.3153	29.3400	0.0251	-0.0218	-0.0095	0.0021	-0.0101	1.0025	28.1895	0
15/03/2022 01:49:44	89.000000	21.6917	101228.3750	24.2891	1.1932	0.4235	8.0480	272.7744	29.3400	0.0212	-0.0256	-0.0134	0.0019	-0.0104	1.0023	28.1953	0
15/03/2022 01:49:44	90.000000	21.7118	101228.3125	24.3369	1.1931	0.4677	8.0532	273.5655	29.3400	0.0403	-0.0371	-0.0439	0.0014	-0.0102	1.0035	28.1973	0
15/03/2022 01:49:44	91.000000	21.7193	101228.4844	24.3135	1.1931	0.4607	8.0389	273.8001	29.3400	0.0327	-0.0332	-0.0286	0.0013	-0.0102	1.0038	28.1660	0
15/03/2022 01:49:44	92.000000	21.7319	101227.6875	24.3252	1.1930	0.4780	8.1052	274.3541	29.3400	0.0403	-0.0447	-0.0172	0.0021	-0.0096	1.0024	28.1680	0
15/03/2022 01:49:44	93.000000	21.7909	101228.5469	24.2891	1.1928	0.5073	8.0337	276.3907	29.3400	0.0022	-0.0180	-0.0362	0.0014	-0.0100	1.0021	28.1562	0
15/03/2022 01:49:44	94.000000	21.7922	101226.7578	24.3008	1.1928	0.5151	8.1827	276.6324	29.3400	-0.0017	-0.0332	-0.0286	0.0015	-0.0105	1.0025	28.1738	0
15/03/2022 01:49:44	95.000000	21.8475	101226.8594	24.3135	1.1925	0.5690	8.1742	278.6584	29.3400	0.0212	-0.0256	-0.0286	0.0016	-0.0105	1.0034	28.1621	0
15/03/2022 01:49:44	96.000000	21.8751	101228.1406	24.2891	1.1924	0.5784	8.0675	279.5134	29.3400	0.0441	-0.0218	-0.0210	0.0015	-0.0100	1.0040	28.1621	0
15/03/2022 01:49:44	97.000000	21.8663	101227.3750	24.3135	1.1925	0.5849	8.1313	279.2947	29.3400	0.0174	-0.0218	-0.0324	0.0016	-0.0099	1.0034	28.2168	0
15/03/2022 01:49:44	98.000000	21.8563	101228.2422	24.2773	1.1925	0.5558	8.0590	278.8023	29.3400	0.0212	-0.0294	-0.0401	0.0013	-0.0102	1.0021	28.1426	0
15/03/2022 01:49:44	99.000000	21.8161	101227.7266	24.2773	1.1927	0.5219	8.1020	277.3828	29.3400	0.0251	-0.0332	-0.0477	0.0018	-0.0094	1.0030	28.1895	0
15/03/2022 01:49:44	100.000000	21.7771	101228.4141	24.2656	1.1929	0.4823	8.0447	275.8743	29.3400	0.0403	-0.0218	-0.0439	0.0016	-0.0101	1.0028	28.1602	0
15/03/2022 01:49:44	101.000000	21.7545	101228.0000	24.3008	1.1929	0.4832	8.0792	275.1248	29.3300	0.0327	-0.0294	-0.0401	0.0014	-0.0102	1.0039	28.1719	0
15/03/2022 01:49:44	102.000000	21.7004	101227.9062	24.3008	1.1932	0.4376	8.0870	273.1559	29.3300	0.0060	-0.0256	-0.0439	0.0013	-0.0101	1.0026	28.1680	0
15/03/2022 01:49:44	103.000000	21.6690	101229.3906	24.2764	1.1933	0.3972	7.9634	271.8303	29.3300	0.0289	-0.0371	-0.0439	0.0013	-0.0095	1.0031	28.1348	0
15/03/2022 01:49:44	104.000000	21.6804	101228.9453	24.2412	1.1933	0.3867	8.0005	272.2543	29.3300	0.0632	-0.0294	-0.0439	0.0015	-0.0098	1.0031	28.1602	0
15/03/2022 01:49:44	105.000000	21.6967	101228.9453	24.2168	1.1932	0.3866	8.0005	272.8273	29.3300	0.0251	-0.0180	-0.0439	0.0014	-0.0099	1.0024	28.1719	0
15/03/2022 01:49:44	106.000000	21.7557	101229.2812	24.2168	1.1930	0.4364	7.9725	274.9542	29.3300	0.0251	-0.0256	-0.0439	0.0013	-0.0105	1.0024	28.1680	0
15/03/2022 01:49:44	107.000000	21.7696	101229.0469	24.2285	1.1929	0.4548	7.9920	275.4965	29.3300	0.0403	-0.0409	-0.0362	0.0012	-0.0104	1.0025	28.1602	0
15/03/2022 01:49:44	108.000000	21.8513	101229.2187	24.1934	1.1926	0.5037	7.9777	278.4321	29.3300	0.0403	-0.0485	-0.0553	0.0018	-0.0097	1.0023	28.1367	0
15/03/2022 01:49:44	109.000000	21.8714	101229.7344	24.2051	1.1925	0.5274	7.9347	279.1272	29.3300	0.0441	-0.0256	-0.0362	0.0013	-0.0105	1.0035	28.1426	0
15/03/2022 01:49:44	110.000000	21.8827	101230.1250	24.2168	1.1924	0.5436	7.9022	279.5134	29.3200	0.0556	-0.0409	-0.0477	0.0015	-0.0098	1.0042	28.1836	0
15/03/2022 01:49:44	111.000000	21.8638	101230.1875	24.2041	1.1925	0.5204	7.8970	278.8042	29.3300	0.0136	-0.0218	-0.0286	0.0011	-0.0101	1.0035	28.1719	0
15/03/2022 01:49:44	112.000000	21.8362	101229.6094	24.2285	1.1926	0.5110	7.9451	277.8762	29.3200	0.0174	-0.0180	-0.0172	0.0016	-0.0104	1.0022	28.1523	0
15/03/2022 01:49:44	113.000000	21.7545	101228.9609	24.2275	1.1930	0.4415	7.9992	274.9527	29.3200	0.0556	-0.0256	-0.0286	0.0019	-0.0098	1.0024	28.1621	0
15/03/2022 01:49:44	114.000000	21.7432	101229.2969	24.2402	1.1930	0.4392	7.9712	274.5176	29.3200	0.0556	-0.0142	-0.0553	0.0020	-0.0101	1.0024	28.1484	0
15/03/2022 01:49:44	115.000000	21.7218	101228.7812	24.2275	1.1931	0.4139	8.0141	273.7751	29.3200	0.0365	-0.0294	-0.0286	0.0011	-0.0097	1.0035	28.1367	0
15/03/2022 01:49:44	116.000000	21.6904	101228.7187	24.2754	1.1932	0.4147	8.0193	272.6794	29.3200	0.0289	-0.0294	-0.0210	0.0014	-0.0099	1.0036	28.1602	0
15/03/2022 01:49:44	117.000000	21.7180	101228.0312	24.2275	1.1931	0.4108	8.0766	273.7139	29.3200	0.0365	-0.0256	-0.0324	0.0018	-0.0101	1.0033	28.1250	0
15/03/2022 01:49:44	118.000000	21.7168	101227.5937	24.2520	1.1931	0.4236	8.1131	273.7373	29.3100	0.0365	-0.0447	-0.0439	0.0014	-0.0095	1.0028	28.1270	0
15/03/2022 01:49:44	119.000000	21.7997	101227.1719	24.2158	1.1928	0.4730	8.1482	276.7792	29.3100	0.0327	-0.0065	-0.0057	0.0015	-0.0101	1.0027	28.1055	0
15/03/2022 01:49:44	120.000000	21.8060	101226.2500	24.2041	1.1927	0.4716	8.2250	277.0915	29.3100	0.0174	-0.0142	-0.0324	0.0015	-0.0101	1.0035	28.1250	0
15/03/2022 01:49:44	121.000000	21.8613	101226.2500	24.1924	1.1925	0.5116	8.2250	279.1042	29.3100	0.0479	-0.0180	-0.0248	0.0015	-0.0103	1.0043	28.1191	0
15/03/2022 01:49:44	122.000000	21.8953	101226.2500	24.1924	1.1923	0.5403	8.2250	280.3455	29.3100	0.0403	-0.0142	-0.0324	0.0012	-0.0107	1.0035	28.1250	0
15/03/2022 01:49:44	123.000000	21.8777	101225.3828	24.2041	1.1924	0.5321	8.2972	279.8018	29.3100	0.0556	-0.0371	-0.0286	0.0014	-0.0102	1.0024	28.1660	0
15/03/2022 01:49:44	124.000000	21.8865	101225.3203	24.1201	1.1924	0.4915	8.3025	280.0464	29.3000	0.0251	-0.0142	-0.0477	0.0015	-0.0095	1.0018	28.1230	0
15/03/2022 01:49:44	125.000000	21.8324	101225.1406	24.1436	1.1926	0.4593	8.3174	278.1099	29.3000	0.0251	-0.0218	-0.0477	0.0019	-0.0095	1.0027	28.1113	0
15/03/2022 01:49:44	126.000000	21.8387	101225.0156	24.1436	1.1926	0.4646	8.3278	278.3524	29.3000	0.0365	-0.0142	-0.0401	0.0016	-0.0101	1.0038	28.1660	0
15/03/2022 01:49:44	127.000000	21.7821	101225.1875	24.1914	1.1928	0.4442	8.3135	276.3143	29.3000	0.0060	-0.0104	-0.0210	0.0012	-0.0101	1.0034	28.1191	0
15/03/2022 01:49:44	128.000000	21.7495	101225.1875	24.1553	1.1930	0.3960	8.3135	275.0821	29.3000	0.0441	-0.0218	-0.0324	0.0015	-0.0101	1.0031	28.1250	0
15/03/2022 01:49:44	129.000000	21.7645	101226.0469	24.1914	1.1929	0.4294	8.2419	275.5820	29.3000	0.0251	-0.0256	-0.0439	0.0021	-0.0099	1.0028	28.1426	0
15/03/2022 01:49:44	130.000000	21.7482	101225.4687	24.2148	1.1930	0.4290	8.2901	275.0673	29.3000	0.0365	-0.0065	-0.0172	0.0016	-0.0094	1.0017	28.0977	0
15/03/2022 01:49:44	131.000000	21.8186	101224.9531	24.1436	1.1927	0.4476	8.3330	277.6237	29.3000	0.0212	-0.0218	-0.0362	0.0024	-0.0093	1.0015	28.1328	0
15/03/2022 01:49:44	132.000000	21.8425	101224.3359	23.9873	1.1926	0.3781	8.3845	278.4026	29.2900	0.0403	-0.0256	-0.0095	0.0016	-0.0103	1.0035	28.1250	0
15/03/2022 01:49:44	133.000000	21.9091	101224.3359	23.9395	1.1923	0.4067	8.3845	280.7900	29.2900	0.0365	-0.0180	-0.0629	0.0012	-0.0100	1.0040	28.0937	0
15/03/2022 01:49:44	134.000000	21.9493	101225.1250	23.9277	1.1921	0.4339	8.3187	282.1692	29.2900	0.0289	-0.0104	-0.0362	0.0019	-0.0099	1.0019	28.1230	0
15/03/2022 01:49:44	135.000000	21.9292	101225.3437	23.9990	1.1922	0.4580	8.3005	281.4837	29.2900	0.0289	-0.0180	-0.0362	0.0019	-0.0101	1.0018	28.1035	0
15/03/2022 01:49:44	136.000000	21.9393	101225.9687	24.0107	1.1922	0.4732	8.2484	281.7989	29.2800	0.0365	-0.0447	-0.0362	0.0017	-0.0097	1.0019	28.1426	0
15/03/2022 01:49:44	137.000000	21.8827	101225.9687	24.0225	1.1924	0.4323	8.2484	279.7419	29.2800	0.0289	-0.0256	-0.0248	0.0014	-0.0101	1.0031	28.1465	0
