Record start time	t (s)	Thermistor (degC)	P_atmos (Pa)	Rel. Humidity (%)	Density (kg/m^3)	Dew point (degC)	Pressure alt. (m)	Density alt. (m)	Env. sensor temp. (degC)	w_x (dps)	w_y (dps)	w_z (dps)	a_x (g)	a_y (g)	a_z (g)	Inl. sensor temp. (degC)	Stale sample
																	
12/02/2022 22:46:23	0.000000	19.6530	99200.3906	30.4707	1.1771	1.8278	178.3823	413.3752	24.7900	0.0975	-0.0332	-0.0553	0.0022	0.0291	1.0005	23.7871	0
12/02/2022 22:46:23	1.000000	19.6905	99200.2969	30.2217	1.1770	1.7458	178.3903	414.5476	24.7900	0.0785	-0.0409	-0.0477	0.0022	0.0295	1.0016	23.7637	0
12/02/2022 22:46:23	2.000000	19.6981	99200.0625	30.1504	1.1769	1.7194	178.4101	414.7855	24.7900	0.0632	-0.0371	-0.0401	0.0024	0.0299	0.9992	23.7500	0
12/02/2022 22:46:23	3.000000	19.7118	99199.6562	30.2100	1.1769	1.7588	178.4445	415.3897	24.7900	0.0823	-0.0599	-0.0439	0.0026	0.0294	1.0028	23.7617	0
12/02/2022 22:46:23	4.000000	19.7143	99200.3437	30.3408	1.1769	1.8213	178.3863	415.5294	24.7900	0.0632	-0.0256	-0.0477	0.0028	0.0294	1.0014	23.7383	0
12/02/2022 22:46:23	5.000000	19.6993	99199.3125	30.2334	1.1769	1.7588	178.4736	414.9847	24.7900	0.0899	-0.0447	-0.0210	0.0028	0.0294	1.0015	23.7383	0
12/02/2022 22:46:23	6.000000	19.7031	99197.6484	30.2217	1.1769	1.7566	178.6146	415.2865	24.7800	0.0670	-0.0332	-0.0591	0.0039	0.0295	1.0021	23.7305	0
12/02/2022 22:46:23	7.000000	19.6780	99197.4219	30.3389	1.1770	1.7889	178.6337	414.4906	24.7800	0.0556	-0.0409	-0.0706	0.0024	0.0286	1.0053	23.7285	0
12/02/2022 22:46:23	8.000000	19.5929	99197.7031	30.4697	1.1773	1.7752	178.6099	411.4340	24.7800	0.0556	-0.0447	-0.0515	0.0021	0.0304	0.9997	23.7891	0
12/02/2022 22:46:23	9.000000	19.5728	99197.4297	30.5527	1.1774	1.7958	178.6331	410.7972	24.7700	0.0441	-0.0294	-0.0477	0.0035	0.0294	1.0019	23.7012	0
12/02/2022 22:46:23	10.000000	19.5240	99196.6875	30.6113	1.1776	1.7802	178.6959	409.1208	24.7700	0.0632	-0.0485	-0.0401	0.0031	0.0294	1.0048	23.7266	0
12/02/2022 22:46:23	11.000000	19.5052	99195.3594	30.6592	1.1776	1.7857	178.8084	408.6086	24.7700	0.0861	-0.0256	-0.0324	0.0024	0.0293	1.0008	23.6973	0
12/02/2022 22:46:23	12.000000	19.4990	99195.8125	30.6465	1.1777	1.7745	178.7700	408.3188	24.7600	0.0823	-0.0599	-0.0477	0.0043	0.0297	0.9992	23.7598	0
12/02/2022 22:46:23	13.000000	19.5128	99196.8437	30.4336	1.1777	1.6892	178.6827	408.5303	24.7600	0.0937	-0.0485	-0.0629	0.0038	0.0294	1.0023	23.7422	0
12/02/2022 22:46:23	14.000000	19.5252	99196.6719	30.3389	1.1776	1.6565	178.6973	408.9250	24.7600	0.0823	-0.0447	-0.0591	0.0032	0.0293	1.0051	23.7402	0
12/02/2022 22:46:23	15.000000	19.5540	99196.5000	30.3740	1.1775	1.6977	178.7118	410.0386	24.7600	0.0746	-0.0256	-0.0248	0.0018	0.0299	1.0010	23.7578	0
12/02/2022 22:46:23	16.000000	19.5591	99194.5547	30.4805	1.1774	1.7508	178.8766	410.5222	24.7600	0.0823	-0.0523	-0.0515	0.0027	0.0291	1.0032	23.7129	0
12/02/2022 22:46:23	17.000000	19.5741	99192.7500	30.4922	1.1773	1.7692	179.0294	411.2755	24.7600	0.0937	-0.0409	-0.0515	0.0028	0.0294	1.0019	23.6855	0
12/02/2022 22:46:23	18.000000	19.6054	99195.1406	30.5156	1.1772	1.8071	178.8269	412.2049	24.7600	0.0899	-0.0294	-0.0401	0.0027	0.0292	1.0055	23.6797	0
12/02/2022 22:46:23	19.000000	19.6442	99196.6250	30.4687	1.1771	1.8193	178.7012	413.4430	24.7600	0.0861	-0.0409	-0.0553	0.0031	0.0294	1.0018	23.7187	0
12/02/2022 22:46:23	20.000000	19.6743	99197.3125	30.5039	1.1770	1.8614	178.6430	414.5127	24.7600	0.0708	-0.0447	-0.0286	0.0019	0.0297	1.0021	23.7090	0
12/02/2022 22:46:23	21.000000	19.7093	99195.5937	30.2549	1.1768	1.7774	178.7886	415.7619	24.7600	0.0861	-0.0218	-0.0591	0.0013	0.0304	1.0022	23.6914	0
12/02/2022 22:46:23	22.000000	19.7782	99195.7031	30.0771	1.1766	1.7548	178.7793	418.1331	24.7500	0.0861	-0.0371	-0.0515	0.0013	0.0301	1.0039	23.7090	0
12/02/2022 22:46:23	23.000000	19.7682	99197.2031	29.9707	1.1766	1.6967	178.6523	417.5107	24.7600	0.0632	-0.0485	-0.0629	0.0031	0.0294	1.0039	23.7305	0
12/02/2022 22:46:23	24.000000	19.7782	99195.9375	29.9346	1.1766	1.6885	178.7594	417.9790	24.7600	0.0708	-0.0409	-0.0515	0.0030	0.0296	1.0011	23.7637	0
12/02/2022 22:46:23	25.000000	19.7982	99196.0469	29.9346	1.1765	1.7059	178.7502	418.7074	24.7500	0.0899	-0.0523	-0.0248	0.0029	0.0294	1.0033	23.7129	0
12/02/2022 22:46:23	26.000000	19.7669	99195.5781	30.0645	1.1766	1.7392	178.7899	417.7184	24.7500	0.0632	-0.0332	-0.0553	0.0048	0.0290	1.0019	23.6934	0
12/02/2022 22:46:23	27.000000	19.7006	99197.4687	30.1836	1.1769	1.7369	178.6298	415.1786	24.7500	0.0861	-0.0447	-0.0515	0.0036	0.0304	1.0017	23.7246	0
12/02/2022 22:46:23	28.000000	19.7043	99200.1406	30.2773	1.1769	1.7834	178.4035	415.1237	24.7500	0.0632	-0.0409	-0.0515	0.0034	0.0294	0.9988	23.7031	0
12/02/2022 22:46:23	29.000000	19.6855	99201.2812	30.1592	1.1770	1.7126	178.3069	414.2039	24.7400	0.1090	-0.0294	-0.0477	0.0030	0.0296	1.0025	23.6895	0
12/02/2022 22:46:23	30.000000	19.6417	99203.3281	30.2422	1.1772	1.7129	178.1336	412.4464	24.7400	0.0899	-0.0332	-0.0515	0.0021	0.0298	1.0038	23.6738	0
12/02/2022 22:46:23	31.000000	19.6868	99204.1875	30.3008	1.1770	1.7790	178.0608	414.0743	24.7400	0.0594	-0.0332	-0.0553	0.0026	0.0298	1.0017	23.7012	0
12/02/2022 22:46:23	32.000000	19.6893	99205.8125	30.3838	1.1770	1.8194	177.9232	414.0736	24.7400	0.1052	-0.0294	-0.0668	0.0020	0.0301	1.0045	23.7070	0
12/02/2022 22:46:23	33.000000	19.7168	99207.5156	30.3965	1.1769	1.8491	177.7790	414.9240	24.7400	0.0861	-0.0485	-0.0515	0.0036	0.0296	1.0026	23.7344	0
12/02/2022 22:46:23	34.000000	19.7982	99206.0859	30.4199	1.1766	1.9304	177.9000	418.1028	24.7400	0.0975	-0.0332	-0.0668	0.0022	0.0303	1.0034	23.6797	0
12/02/2022 22:46:23	35.000000	19.8258	99203.7969	30.4434	1.1764	1.9651	178.0939	419.3806	24.7400	0.0785	-0.0332	-0.0515	0.0029	0.0300	0.9992	23.6602	0
12/02/2022 22:46:23	36.000000	19.8721	99202.0312	30.5137	1.1762	2.0375	178.2434	421.3402	24.7300	0.1013	-0.0409	-0.0401	0.0038	0.0304	1.0010	23.7109	0
12/02/2022 22:46:23	37.000000	19.9034	99201.5156	30.4668	1.1761	2.0432	178.2871	422.5072	24.7300	0.0861	-0.0371	-0.0553	0.0017	0.0296	1.0022	23.6699	0
12/02/2022 22:46:23	38.000000	19.9210	99200.4844	30.3242	1.1760	1.9928	178.3744	423.1309	24.7300	0.0861	-0.0409	-0.0591	0.0028	0.0294	1.0064	23.7051	0
12/02/2022 22:46:23	39.000000	19.9448	99199.6250	30.1943	1.1759	1.9534	178.4472	423.9810	24.7300	0.0594	-0.0218	-0.0515	0.0025	0.0290	1.0018	23.6895	0
12/02/2022 22:46:23	40.000000	19.9498	99197.8594	30.1816	1.1758	1.9518	178.5967	424.3381	24.7300	0.0975	-0.0409	-0.0706	0.0041	0.0302	1.0055	23.6855	0
12/02/2022 22:46:23	41.000000	19.9448	99196.3750	29.9922	1.1759	1.8595	178.7224	424.1336	24.7300	0.0785	-0.0371	-0.0629	0.0038	0.0298	0.9994	23.7344	0
12/02/2022 22:46:23	42.000000	19.9448	99197.0625	29.9326	1.1759	1.8317	178.6642	424.0075	24.7300	0.0708	-0.0485	-0.0401	0.0029	0.0295	1.0023	23.6953	0
12/02/2022 22:46:23	43.000000	19.9197	99195.7344	29.8740	1.1760	1.7827	178.7767	423.1674	24.7300	0.0479	-0.0447	-0.0401	0.0018	0.0299	1.0021	23.7148	0
12/02/2022 22:46:23	44.000000	19.8471	99195.2266	29.8379	1.1763	1.7030	178.8197	420.5068	24.7300	0.0632	-0.0447	-0.0668	0.0039	0.0297	0.9966	23.7012	0
12/02/2022 22:46:23	45.000000	19.7870	99196.5937	29.8857	1.1765	1.6733	178.7039	418.1895	24.7300	0.0861	-0.0409	-0.0324	0.0016	0.0302	1.0016	23.6465	0
12/02/2022 22:46:23	46.000000	19.7356	99197.4687	29.9922	1.1768	1.6785	178.6298	416.3004	24.7200	0.0746	-0.0256	-0.0324	0.0028	0.0300	1.0022	23.7129	0
12/02/2022 22:46:23	47.000000	19.7006	99197.0625	30.1582	1.1769	1.7251	178.6642	415.1984	24.7200	0.1052	-0.0332	-0.0401	0.0026	0.0303	0.9984	23.6758	0
12/02/2022 22:46:23	48.000000	19.6768	99197.6875	30.1572	1.1770	1.7041	178.6113	414.2528	24.7200	0.0861	-0.0332	-0.0439	0.0034	0.0298	1.0004	23.6816	0
12/02/2022 22:46:23	49.000000	19.6956	99199.0469	30.1924	1.1769	1.7366	178.4961	414.8375	24.7200	0.0823	-0.0371	-0.0477	0.0019	0.0302	1.0030	23.6484	0
12/02/2022 22:46:23	50.000000	19.7607	99199.1562	30.0508	1.1767	1.7274	178.4869	417.1017	24.7200	0.0899	-0.0332	-0.0477	0.0020	0.0298	1.0018	23.6797	0
12/02/2022 22:46:23	51.000000	19.7807	99200.2500	29.9678	1.1766	1.7062	178.3942	417.6516	24.7200	0.0785	-0.0332	-0.0629	0.0021	0.0296	1.0045	23.6934	0
12/02/2022 22:46:23	52.000000	19.8095	99199.0469	29.9199	1.1765	1.7088	178.4961	418.7974	24.7200	0.0670	-0.0714	-0.0591	0.0032	0.0295	1.0021	23.7070	0
12/02/2022 22:46:23	53.000000	19.8296	99200.7031	29.8965	1.1764	1.7152	178.3559	419.3433	24.7200	0.0861	-0.0409	-0.0439	0.0027	0.0302	1.0019	23.6973	0
12/02/2022 22:46:23	54.000000	19.8283	99202.7578	29.9678	1.1764	1.7473	178.1819	419.1468	24.7200	0.0823	-0.0332	-0.0706	0.0031	0.0296	1.0031	23.6914	0
12/02/2022 22:46:23	55.000000	19.8771	99202.6328	30.0742	1.1762	1.8391	178.1925	421.0601	24.7100	0.1013	-0.0256	-0.0477	0.0016	0.0296	1.0037	23.6797	0
12/02/2022 22:46:23	56.000000	19.8708	99202.9766	30.1211	1.1762	1.8554	178.1633	420.8357	24.7100	0.1013	-0.0523	-0.0439	0.0026	0.0297	1.0008	23.7090	0
12/02/2022 22:46:23	57.000000	19.9109	99203.4219	30.2754	1.1761	1.9615	178.1256	422.4107	24.7100	0.1013	-0.0447	-0.0439	0.0033	0.0303	1.0029	23.6250	0
12/02/2022 22:46:23	58.000000	19.8871	99204.5312	30.3223	1.1762	1.9626	178.0317	421.4585	24.7000	0.0899	-0.0523	-0.0553	0.0033	0.0305	1.0008	23.6562	0
12/02/2022 22:46:23	59.000000	19.8959	99204.4687	30.4053	1.1761	2.0084	178.0370	421.8647	24.7000	0.0937	-0.0332	-0.0668	0.0036	0.0305	1.0020	23.6738	0
12/02/2022 22:46:23	60.000000	19.8659	99204.2969	30.2158	1.1763	1.8950	178.0515	420.6009	24.7000	0.0861	-0.0561	-0.0668	0.0028	0.0291	1.0024	23.6387	0
12/02/2022 22:46:23	61.000000	19.8634	99204.4062	30.0850	1.1763	1.8322	178.0423	420.3773	24.7000	0.0861	-0.0180	-0.0553	0.0031	0.0302	1.0006	23.6602	0
12/02/2022 22:46:23	62.000000	19.8296	99201.6719	29.9785	1.1764	1.7534	178.2738	419.3165	24.7000	0.0594	-0.0371	-0.0362	0.0018	0.0295	1.0050	23.5957	0
12/02/2022 22:46:23	63.000000	19.8283	99201.0312	30.0137	1.1764	1.7687	178.3281	419.3681	24.6900	0.1052	-0.0447	-0.0553	0.0026	0.0296	1.0031	23.6602	0
12/02/2022 22:46:23	64.000000	19.8058	99201.0312	30.1914	1.1765	1.8316	178.3281	418.6992	24.6900	0.0785	-0.0371	-0.0439	0.0020	0.0299	0.9980	23.6348	0
12/02/2022 22:46:23	65.000000	19.7907	99200.8594	30.2510	1.1765	1.8461	178.3426	418.2154	24.6900	0.0975	-0.0294	-0.0477	0.0027	0.0304	1.0008	23.6543	0
12/02/2022 22:46:23	66.000000	19.7995	99199.3828	30.2148	1.1765	1.8370	178.4677	418.6606	24.7000	0.0899	-0.0332	-0.0591	0.0034	0.0297	1.0043	23.6270	0
12/02/2022 22:46:23	67.000000	19.7832	99197.2031	30.2383	1.1765	1.8337	178.6523	418.3084	24.6900	0.0937	-0.0371	-0.0439	0.0025	0.0297	0.9984	23.6133	0
12/02/2022 22:46:23	68.000000	19.7569	99196.1719	30.2617	1.1766	1.8218	178.7396	417.4668	24.6900	0.0708	-0.0485	-0.0591	0.0016	0.0288	1.0014	23.6641	0
12/02/2022 22:46:23	69.000000	19.7694	99197.3125	30.3096	1.1766	1.8547	178.6430	417.8531	24.6900	0.0823	-0.0218	-0.0668	0.0011	0.0303	1.0005	23.7207	0
12/02/2022 22:46:23	70.000000	19.8170	99199.2734	30.4043	1.1764	1.9395	178.4769	419.4920	24.6900	0.0670	-0.0332	-0.0477	0.0022	0.0304	0.9993	23.6621	0
12/02/2022 22:46:23	71.000000	19.8158	99199.8906	30.4873	1.1764	1.9766	178.4247	419.4568	24.6800	0.0785	-0.0371	-0.0553	0.0021	0.0293	1.0043	23.6289	0
12/02/2022 22:46:23	72.000000	19.8296	99201.9531	30.5107	1.1764	1.9993	178.2500	419.7728	24.6800	0.0937	-0.0523	-0.0477	0.0047	0.0292	1.0034	23.6465	0
12/02/2022 22:46:23	73.000000	19.8220	99202.3984	30.3926	1.1764	1.9385	178.2123	419.3406	24.6800	0.1013	-0.0561	-0.0591	0.0032	0.0294	1.0028	23.6152	0
12/02/2022 22:46:23	74.000000	19.8220	99203.3125	30.2031	1.1764	1.8511	178.1349	419.0719	24.6800	0.1280	-0.0485	-0.0477	0.0021	0.0296	1.0015	23.6309	0
12/02/2022 22:46:23	75.000000	19.8571	99203.9375	30.0605	1.1763	1.8154	178.0820	420.1720	24.6800	0.1013	-0.0523	-0.0591	0.0017	0.0292	0.9981	23.6699	0
12/02/2022 22:46:23	76.000000	19.9135	99203.4219	30.0127	1.1761	1.8420	178.1256	422.2618	24.6800	0.0899	-0.0599	-0.0629	0.0029	0.0306	1.0023	23.6465	0
12/02/2022 22:46:23	77.000000	19.9197	99205.4844	29.9893	1.1761	1.8365	177.9510	422.2562	24.6800	0.0937	-0.0447	-0.0439	0.0031	0.0296	1.0007	23.6523	0
12/02/2022 22:46:23	78.000000	19.9586	99204.7969	29.9297	1.1759	1.8423	178.0092	423.7077	24.6800	0.0823	-0.0409	-0.0477	0.0020	0.0295	1.0011	23.6484	0
12/02/2022 22:46:23	79.000000	19.9873	99202.8516	29.8818	1.1758	1.8449	178.1739	424.9277	24.6800	0.0861	-0.0638	-0.0553	0.0011	0.0298	1.0006	23.6426	0
12/02/2022 22:46:23	80.000000	19.9773	99201.6562	29.8584	1.1758	1.8253	178.2752	424.6621	24.6800	0.1204	-0.0485	-0.0591	0.0025	0.0290	0.9965	23.6602	0
12/02/2022 22:46:23	81.000000	19.9586	99202.3359	29.7871	1.1759	1.7756	178.2176	423.8329	24.6800	0.0937	-0.0294	-0.0477	0.0021	0.0305	0.9958	23.6348	0
12/02/2022 22:46:23	82.000000	19.9410	99203.7031	29.8936	1.1760	1.8103	178.1018	423.1411	24.6800	0.0975	-0.0294	-0.0591	0.0016	0.0300	1.0040	23.6328	0
12/02/2022 22:46:23	83.000000	19.9210	99203.1719	29.9883	1.1761	1.8371	178.1468	422.5428	24.6700	0.1090	-0.0371	-0.0439	0.0045	0.0301	1.0043	23.6348	0
12/02/2022 22:46:23	84.000000	20.0149	99203.9375	30.0713	1.1757	1.9570	178.0820	426.0080	24.6700	0.0861	-0.0332	-0.0668	0.0038	0.0303	1.0025	23.6211	0
12/02/2022 22:46:23	85.000000	19.9899	99203.1875	30.1533	1.1757	1.9734	178.1455	425.2366	24.6700	0.1090	-0.0599	-0.0668	0.0025	0.0297	1.0022	23.5957	0
12/02/2022 22:46:23	86.000000	19.9899	99202.2812	30.2363	1.1757	2.0119	178.2222	425.4080	24.6600	0.1204	-0.0447	-0.0477	0.0046	0.0305	1.0034	23.6035	0
12/02/2022 22:46:23	87.000000	19.9823	99201.2500	30.2129	1.1757	1.9945	178.3096	425.2153	24.6600	0.0556	-0.0523	-0.0362	0.0005	0.0302	1.0030	23.6074	0
12/02/2022 22:46:23	88.000000	20.0049	99200.5000	30.1650	1.1756	1.9919	178.3731	426.0816	24.6600	0.0861	-0.0332	-0.0210	0.0041	0.0291	1.0023	23.5879	0
12/02/2022 22:46:23	89.000000	20.0274	99199.5859	30.1299	1.1755	1.9951	178.4505	426.9767	24.6600	0.0708	-0.0294	-0.0477	0.0031	0.0301	1.0031	23.6621	0
12/02/2022 22:46:23	90.000000	20.0337	99199.8594	30.2246	1.1755	2.0444	178.4273	427.2675	24.6600	0.0708	-0.0332	-0.0553	0.0060	0.0288	1.0029	23.5937	0
12/02/2022 22:46:23	91.000000	20.0136	99198.4297	30.2598	1.1756	2.0433	178.5484	426.7082	24.6500	0.0823	-0.0218	-0.0629	-0.0001	0.0296	1.0025	23.6309	0
12/02/2022 22:46:23	92.000000	19.9823	99197.9219	30.1182	1.1757	1.9506	178.5914	425.4746	24.6500	0.0937	-0.0371	-0.0439	0.0043	0.0288	0.9994	23.6289	0
12/02/2022 22:46:23	93.000000	19.9348	99198.6094	29.9990	1.1759	1.8540	178.5332	423.5380	24.6500	0.0746	-0.0332	-0.0591	-0.0010	0.0317	0.9958	23.6270	0
12/02/2022 22:46:23	94.000000	19.9022	99199.3672	30.0576	1.1761	1.8531	178.4690	422.3095	24.6500	0.0556	-0.0294	-0.0477	0.0016	0.0308	1.0000	23.6309	0
12/02/2022 22:46:23	95.000000	19.8896	99200.7344	30.1533	1.1761	1.8866	178.3532	421.7923	24.6500	0.0441	-0.0294	-0.0286	-0.0004	0.0305	0.9994	23.5996	0
12/02/2022 22:46:23	96.000000	19.9022	99202.8359	30.2588	1.1761	1.9463	178.1753	422.1320	24.6500	0.0823	-0.0218	-0.0553	0.0039	0.0282	1.0008	23.6387	0
12/02/2022 22:46:23	97.000000	19.9135	99203.5156	30.2822	1.1761	1.9669	178.1177	422.4995	24.6500	0.1090	-0.0523	-0.0591	0.0038	0.0290	0.9983	23.6348	0
12/02/2022 22:46:23	98.000000	19.9247	99203.2422	30.2119	1.1760	1.9442	178.1409	422.8805	24.6500	0.0785	-0.0256	-0.0515	0.0008	0.0289	0.9999	23.6074	0
12/02/2022 22:46:23	99.000000	19.9473	99203.0078	30.2822	1.1759	1.9962	178.1607	423.8016	24.6500	0.0365	-0.0332	-0.0515	0.0032	0.0286	1.0018	23.6055	0
12/02/2022 22:46:23	100.000000	19.9510	99203.4531	30.2354	1.1759	1.9778	178.1230	423.8506	24.6400	0.0708	-0.0256	-0.0515	0.0049	0.0292	1.0039	23.5859	0
12/02/2022 22:46:23	101.000000	19.9936	99202.7734	30.1523	1.1757	1.9762	178.1805	425.4168	24.6400	0.0403	-0.0447	-0.0591	0.0053	0.0287	1.0001	23.5605	0
12/02/2022 22:46:23	102.000000	20.0199	99202.7109	30.0928	1.1756	1.9714	178.1858	426.3401	24.6400	0.0899	-0.0371	-0.0858	-0.0001	0.0309	0.9950	23.6406	0
12/02/2022 22:46:23	103.000000	20.0462	99203.3906	30.0342	1.1755	1.9669	178.1283	427.1851	24.6400	0.0746	-0.0485	-0.0668	0.0038	0.0301	1.0039	23.5762	0
12/02/2022 22:46:23	104.000000	20.0838	99204.0156	29.9619	1.1754	1.9657	178.0754	428.4393	24.6400	0.0899	-0.0523	-0.0439	0.0038	0.0295	1.0019	23.5820	0
12/02/2022 22:46:23	105.000000	20.0951	99204.0781	29.9150	1.1753	1.9536	178.0701	428.8054	24.6400	0.0327	-0.0180	-0.0591	0.0042	0.0285	1.0006	23.6523	0
12/02/2022 22:46:23	106.000000	20.1013	99203.9687	29.9033	1.1753	1.9535	178.0793	429.0374	24.6400	0.0632	-0.0371	-0.0591	0.0032	0.0289	0.9998	23.5996	0
12/02/2022 22:46:23	107.000000	20.1189	99204.4219	29.8564	1.1752	1.9468	178.0410	429.5941	24.6400	0.1090	-0.0409	-0.0362	0.0042	0.0304	1.0038	23.5840	0
12/02/2022 22:46:23	108.000000	20.1314	99205.3906	29.8789	1.1752	1.9681	177.9589	429.9751	24.6400	0.0937	-0.0523	-0.0591	0.0019	0.0293	1.0032	23.5781	0
12/02/2022 22:46:23	109.000000	20.0926	99204.8750	29.9385	1.1754	1.9624	178.0026	428.6519	24.6400	0.0823	-0.0447	-0.0629	0.0072	0.0289	1.0063	23.6465	0
12/02/2022 22:46:23	110.000000	20.1251	99205.1562	29.9736	1.1752	2.0069	177.9788	429.8571	24.6400	0.0785	-0.0332	-0.0439	0.0035	0.0300	1.0027	23.5566	0
12/02/2022 22:46:23	111.000000	20.1089	99205.9062	29.9854	1.1753	1.9983	177.9153	429.1892	24.6400	0.0518	-0.0447	-0.0095	-0.0001	0.0305	1.0008	23.5410	0
12/02/2022 22:46:23	112.000000	20.1239	99205.0625	29.9736	1.1752	2.0059	177.9867	429.8208	24.6300	0.0746	-0.0523	0.0019	0.0033	0.0286	1.0033	23.6055	0
12/02/2022 22:46:23	113.000000	20.1189	99206.1953	30.0449	1.1753	2.0347	177.8908	429.5842	24.6300	0.0632	-0.0256	0.0019	0.0000	0.0310	0.9955	23.6191	0
12/02/2022 22:46:23	114.000000	20.0562	99205.2812	30.2461	1.1755	2.0739	177.9682	427.5539	24.6300	0.0937	-0.0332	-0.0477	0.0019	0.0306	0.9968	23.5332	0
12/02/2022 22:46:23	115.000000	20.0450	99204.3594	30.2695	1.1755	2.0750	178.0462	427.2567	24.6300	0.1052	-0.0638	-0.0744	0.0028	0.0295	1.0051	23.6328	0
12/02/2022 22:46:23	116.000000	20.0425	99203.0469	30.0928	1.1755	1.9909	178.1574	427.1373	24.6300	0.0708	-0.0409	-0.0629	0.0038	0.0292	1.0007	23.5918	0
12/02/2022 22:46:23	117.000000	20.0399	99203.6250	29.9736	1.1756	1.9332	178.1084	426.8737	24.6300	0.0861	-0.0332	-0.0401	0.0039	0.0294	1.0028	23.5801	0
12/02/2022 22:46:23	118.000000	20.0537	99205.1094	29.9619	1.1755	1.9397	177.9827	427.2173	24.6300	0.1357	-0.0447	-0.0477	0.0037	0.0304	0.9997	23.5859	0
12/02/2022 22:46:23	119.000000	20.0274	99206.4141	30.0322	1.1756	1.9497	177.8723	426.1756	24.6300	0.0289	-0.0104	-0.0439	0.0031	0.0295	1.0024	23.5664	0
12/02/2022 22:46:23	120.000000	20.0011	99206.5234	30.1748	1.1757	1.9931	177.8630	425.3246	24.6200	0.0823	-0.0485	-0.0362	0.0041	0.0290	1.0025	23.5879	0
12/02/2022 22:46:23	121.000000	19.9648	99207.3750	30.2461	1.1759	1.9947	177.7909	423.9602	24.6200	0.0937	-0.0447	-0.0858	0.0029	0.0305	1.0004	23.5684	0
12/02/2022 22:46:23	122.000000	19.9586	99209.0312	30.3408	1.1759	2.0330	177.6506	423.6434	24.6200	0.0594	-0.0447	-0.0591	0.0028	0.0301	1.0011	23.6211	0
12/02/2022 22:46:23	123.000000	19.9523	99209.2031	30.3760	1.1760	2.0437	177.6361	423.4262	24.6200	0.0785	-0.0332	-0.0668	0.0038	0.0293	1.0032	23.5977	0
12/02/2022 22:46:23	124.000000	19.9899	99209.7109	30.3760	1.1758	2.0763	177.5931	424.7617	24.6200	0.1128	-0.0409	-0.0439	0.0021	0.0304	1.0024	23.6133	0
12/02/2022 22:46:23	125.000000	20.0161	99207.2187	30.3877	1.1757	2.1045	177.8041	426.0020	24.6200	0.0861	-0.0676	-0.0553	0.0034	0.0299	1.0002	23.6504	0
12/02/2022 22:46:23	126.000000	20.0587	99204.8281	30.4590	1.1754	2.1742	178.0065	427.8912	24.6200	0.0746	-0.0447	-0.0629	0.0022	0.0300	1.0034	23.5664	0
12/02/2022 22:46:23	127.000000	20.0913	99203.7969	30.4346	1.1753	2.1912	178.0939	429.1783	24.6200	0.0975	-0.0638	-0.0668	0.0026	0.0301	0.9991	23.5527	0
12/02/2022 22:46:23	128.000000	20.1477	99203.6250	30.3047	1.1751	2.1802	178.1084	431.1563	24.6200	0.0670	-0.0294	-0.0553	0.0025	0.0292	1.0038	23.5508	0
12/02/2022 22:46:23	129.000000	20.1527	99203.9062	30.3643	1.1750	2.2120	178.0846	431.3668	24.6200	0.0746	-0.0371	-0.0515	0.0038	0.0301	0.9982	23.5918	0
12/02/2022 22:46:23	130.000000	20.1727	99204.7656	30.2930	1.1750	2.1964	178.0118	431.9518	24.6200	0.0937	-0.0294	-0.0553	0.0032	0.0297	1.0035	23.5605	0
12/02/2022 22:46:23	131.000000	20.1677	99205.2812	30.1504	1.1750	2.1261	177.9682	431.5803	24.6200	0.0823	-0.0485	-0.0629	0.0030	0.0296	0.9989	23.5742	0
12/02/2022 22:46:23	132.000000	20.1414	99206.0312	30.1152	1.1751	2.0870	177.9047	430.4983	24.6200	0.0785	-0.0523	-0.0553	0.0021	0.0302	0.9995	23.5918	0
12/02/2022 22:46:23	133.000000	20.1502	99205.0000	30.2100	1.1751	2.1385	177.9920	431.0176	24.6200	0.0823	-0.0561	-0.0515	0.0015	0.0296	0.9989	23.5859	0
12/02/2022 22:46:23	134.000000	20.1339	99203.8437	30.3037	1.1751	2.1678	178.0899	430.6241	24.6100	0.0632	-0.0447	-0.0629	0.0025	0.0301	0.9992	23.5859	0
12/02/2022 22:46:23	135.000000	20.1552	99205.3906	30.2686	1.1751	2.1700	177.9589	431.2157	24.6100	0.0975	-0.0523	-0.0401	0.0010	0.0296	1.0008	23.5937	0
12/02/2022 22:46:23	136.000000	20.1364	99205.9062	30.2207	1.1752	2.1316	177.9153	430.4246	24.6100	0.0708	-0.0523	-0.0439	0.0024	0.0296	1.0012	23.6113	0
12/02/2022 22:46:23	137.000000	20.1414	99206.3516	30.2686	1.1751	2.1580	177.8775	430.6074	24.6100	0.0899	-0.0485	-0.0591	0.0028	0.0291	1.0004	23.5586	0
12/02/2022 22:46:23	138.000000	20.1076	99205.8359	30.1973	1.1753	2.0958	177.9212	429.3474	24.6100	0.0975	-0.0599	-0.0477	0.0023	0.0302	1.0002	23.5664	0
12/02/2022 22:46:23	139.000000	20.1351	99206.9219	30.1260	1.1752	2.0865	177.8293	430.1830	24.6100	0.0785	-0.0371	-0.0477	0.0022	0.0300	1.0006	23.5703	0
12/02/2022 22:46:23	140.000000	20.1076	99207.2031	30.1025	1.1753	2.0518	177.8054	429.1164	24.6100	0.0785	-0.0294	-0.0439	0.0026	0.0302	1.0024	23.5742	0
